Model,Label,Split,Metric,Type,Score
xgboost,GHS_category,0,Specificity,Test,0.9113099374565671
xgboost,GHS_category,0,Model Score,TrainTest,0.8382143500700867
xgboost,GHS_category,1,Sensitivity,Train,0.9856115107913669
xgboost,GHS_category,1,Specificity,Train,0.9964028776978417
xgboost,GHS_category,1,Sensitivity,Test,0.6400277970813064
xgboost,GHS_category,1,Specificity,Test,0.9100069492703267
xgboost,GHS_category,1,Model Score,TrainTest,0.8358261195074517
xgboost,GHS_category,2,Sensitivity,Train,0.9858473876636396
xgboost,GHS_category,2,Specificity,Train,0.9964618469159099
xgboost,GHS_category,2,Sensitivity,Test,0.6400277970813064
xgboost,GHS_category,2,Specificity,Test,0.9100069492703267
xgboost,GHS_category,2,Model Score,TrainTest,0.8358361442745232
xgboost,GHS_category,3,Sensitivity,Train,0.9853756339190942
xgboost,GHS_category,3,Specificity,Train,0.9963439084797736
xgboost,GHS_category,3,Sensitivity,Test,0.6469770674079222
xgboost,GHS_category,3,Specificity,Test,0.9117442668519805
xgboost,GHS_category,3,Model Score,TrainTest,0.838973669445036
xgboost,GHS_category,4,Sensitivity,Train,0.9857294492275033
xgboost,GHS_category,4,Specificity,Train,0.9964323623068758
xgboost,GHS_category,4,Sensitivity,Test,0.6372480889506602
xgboost,GHS_category,4,Specificity,Test,0.909312022237665
xgboost,GHS_category,4,Model Score,TrainTest,0.834568102009125
xgboost,GHS_category,5,Sensitivity,Train,0.9859653260997759
xgboost,GHS_category,5,Specificity,Train,0.996491331524944
xgboost,GHS_category,5,Sensitivity,Test,0.6403752605976373
xgboost,GHS_category,5,Specificity,Test,0.9100938151494093
xgboost,GHS_category,5,Model Score,TrainTest,0.8359990353932919
xgboost,GHS_category,6,Sensitivity,Train,0.9875
xgboost,GHS_category,6,Specificity,Train,0.996875
xgboost,GHS_category,6,Sensitivity,Test,0.6483669214732453
xgboost,GHS_category,6,Specificity,Test,0.9120917303683114
xgboost,GHS_category,6,Model Score,TrainTest,0.8396954699444058
xgboost,GHS_category,7,Sensitivity,Train,0.9883254716981132
xgboost,GHS_category,7,Specificity,Train,0.9970813679245283
xgboost,GHS_category,7,Sensitivity,Test,0.6462821403752605
xgboost,GHS_category,7,Specificity,Test,0.9115705350938151
xgboost,GHS_category,7,Model Score,TrainTest,0.8387832800801789
xgboost,GHS_category,8,Sensitivity,Train,0.9878537735849057
xgboost,GHS_category,8,Specificity,Train,0.9969634433962264
xgboost,GHS_category,8,Sensitivity,Test,0.6518415566365532
xgboost,GHS_category,8,Specificity,Test,0.9129603891591382
xgboost,GHS_category,8,Model Score,TrainTest,0.8412892926740924
xgboost,GHS_category,9,Sensitivity,Train,0.9875
xgboost,GHS_category,9,Specificity,Train,0.996875
xgboost,GHS_category,9,Sensitivity,Test,0.6497567755385685
xgboost,GHS_category,9,Specificity,Test,0.9124391938846421
xgboost,GHS_category,9,Model Score,TrainTest,0.8403269848853372
xgboost,GHS_category,10,Sensitivity,Train,0.9863207547169811
xgboost,GHS_category,10,Specificity,Train,0.9965801886792452
xgboost,GHS_category,10,Sensitivity,Test,0.6518415566365532
xgboost,GHS_category,10,Specificity,Test,0.9129603891591382
xgboost,GHS_category,10,Model Score,TrainTest,0.8412241393722055
xgboost,GHS_category,11,Sensitivity,Train,0.9866745283018868
xgboost,GHS_category,11,Specificity,Train,0.9966686320754717
xgboost,GHS_category,11,Sensitivity,Test,0.6417651146629604
xgboost,GHS_category,11,Specificity,Test,0.9104412786657401
xgboost,GHS_category,11,Model Score,TrainTest,0.8366606914278127
xgboost,GHS_category,12,Sensitivity,Train,0.9870283018867925
xgboost,GHS_category,12,Specificity,Train,0.9967570754716981
xgboost,GHS_category,12,Sensitivity,Test,0.6428075052119527
xgboost,GHS_category,12,Specificity,Test,0.9107018763029882
xgboost,GHS_category,12,Model Score,TrainTest,0.8371493630108697
xgboost,GHS_category,13,Sensitivity,Train,0.9864386792452831
xgboost,GHS_category,13,Specificity,Train,0.9966096698113207
xgboost,GHS_category,13,Sensitivity,Test,0.6355107713690062
xgboost,GHS_category,13,Specificity,Test,0.9088776928422516
xgboost,GHS_category,13,Model Score,TrainTest,0.8338088506087168
xgboost,GHS_category,14,Sensitivity,Train,0.9864386792452831
xgboost,GHS_category,14,Specificity,Train,0.9966096698113207
xgboost,GHS_category,14,Sensitivity,Test,0.6459346768589298
xgboost,GHS_category,14,Specificity,Test,0.9114836692147325
xgboost,GHS_category,14,Model Score,TrainTest,0.8385452126657007
xgboost,GHS_category,15,Sensitivity,Train,0.9862028301886793
xgboost,GHS_category,15,Specificity,Train,0.9965507075471698
xgboost,GHS_category,15,Sensitivity,Test,0.6507991660875608
xgboost,GHS_category,15,Specificity,Test,0.9126997915218902
xgboost,GHS_category,15,Model Score,TrainTest,0.8407454913740542
xgboost,GHS_category,16,Sensitivity,Train,0.9864386792452831
