Model,Label,Split,Metric,Type,Score
LSwFW,GHS_category,11,Model Score,TrainTest,0.8131367598781255
LSwFW,GHS_category,12,Sensitivity,Train,0.9870283018867925
LSwFW,GHS_category,12,Specificity,Train,0.9967570754716981
LSwFW,GHS_category,12,Sensitivity,Test,0.5931202223766504
LSwFW,GHS_category,12,Specificity,Test,0.8982800555941626
LSwFW,GHS_category,12,Model Score,TrainTest,0.8145727038725792
LSwFW,GHS_category,13,Sensitivity,Train,0.9864386792452831
LSwFW,GHS_category,13,Specificity,Train,0.9966096698113207
LSwFW,GHS_category,13,Sensitivity,Test,0.5979847116052814
LSwFW,GHS_category,13,Specificity,Test,0.8994961779013204
LSwFW,GHS_category,13,Model Score,TrainTest,0.8167579472035743
LSwFW,GHS_category,14,Sensitivity,Train,0.9864386792452831
LSwFW,GHS_category,14,Specificity,Train,0.9966096698113207
LSwFW,GHS_category,14,Sensitivity,Test,0.5941626129256428
LSwFW,GHS_category,14,Specificity,Test,0.8985406532314107
LSwFW,GHS_category,14,Model Score,TrainTest,0.8150212811160136
LSwFW,GHS_category,15,Sensitivity,Train,0.9862028301886793
LSwFW,GHS_category,15,Specificity,Train,0.9965507075471698
LSwFW,GHS_category,15,Sensitivity,Test,0.5910354412786657
LSwFW,GHS_category,15,Specificity,Test,0.8977588603196665
LSwFW,GHS_category,15,Model Score,TrainTest,0.8135903489140125
LSwFW,GHS_category,16,Sensitivity,Train,0.9865566037735849
LSwFW,GHS_category,16,Specificity,Train,0.9966391509433963
LSwFW,GHS_category,16,Sensitivity,Test,0.5931202223766504
LSwFW,GHS_category,16,Specificity,Test,0.8982800555941626
LSwFW,GHS_category,16,Model Score,TrainTest,0.8145526567027679
LSwFW,GHS_category,17,Sensitivity,Train,0.9862028301886793
LSwFW,GHS_category,17,Specificity,Train,0.9965507075471698
LSwFW,GHS_category,17,Sensitivity,Test,0.5927727588603197
LSwFW,GHS_category,17,Specificity,Test,0.8981931897150799
LSwFW,GHS_category,17,Model Score,TrainTest,0.8143797425901766
LSwFW,GHS_category,18,Sensitivity,Train,0.9871462264150943
LSwFW,GHS_category,18,Specificity,Train,0.9967865566037736
LSwFW,GHS_category,18,Sensitivity,Test,0.5903405142460042
LSwFW,GHS_category,18,Specificity,Test,0.8975851285615011
LSwFW,GHS_category,18,Model Score,TrainTest,0.8133146857831697
LSwFW,GHS_category,19,Sensitivity,Train,0.9877358490566037
LSwFW,GHS_category,19,Specificity,Train,0.996933962264151
LSwFW,GHS_category,19,Sensitivity,Test,0.5924252953439889
LSwFW,GHS_category,19,Specificity,Test,0.8981063238359972
LSwFW,GHS_category,19,Model Score,TrainTest,0.8142870171568306
