Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_simBatched_valacc,LLDLwFW_NosimBatched_valacc,LLDLwFW_simBatched_trainacc,LLDLwFW_NosimBatched_trainacc,LLDLwFW_simBatched_lr_0_001_valacc,LLDLwFW_NosimBatched_lr_0_001_valacc,LLDLwFW_simBatched_lr_0_001_trainacc,LLDLwFW_NosimBatched_lr_0_001_trainacc
1124,,,,,,,0.870000005,0.829999983,0.98777777,0.936666667,0.850000024,0.850000024,1,1
1125,,,,,,,0.810000002,0.810000002,0.939999998,0.910000026,0.850000024,0.850000024,1,1
1126,,,,,,,0.850000024,0.839999974,0.943333328,0.927777767,0.850000024,0.850000024,1,1
1127,,,,,,,0.800000012,0.860000014,0.968888879,0.936666667,0.850000024,0.850000024,1,1
1128,,,,,,,0.800000012,0.819999993,0.968888879,0.933333337,0.860000014,0.850000024,1,1
1129,,,,,,,0.829999983,0.819999993,0.964444458,0.943333328,0.860000014,0.850000024,1,1
1130,,,,,,,0.850000024,0.819999993,0.962222219,0.944444418,0.860000014,0.850000024,1,1
1131,,,,,,,0.779999971,0.829999983,0.953333318,0.957777798,0.860000014,0.850000024,1,1
1132,,,,,,,0.829999983,0.839999974,0.954444468,0.970000029,0.860000014,0.850000024,1,1
1133,,,,,,,0.829999983,0.819999993,0.970000029,0.976666689,0.860000014,0.850000024,1,1
1134,,,,,,,0.829999983,0.819999993,0.963333309,0.972222209,0.860000014,0.850000024,1,1
1135,,,,,,,0.839999974,0.850000024,0.970000029,0.970000029,0.860000014,0.850000024,1,1
1136,,,,,,,0.829999983,0.839999974,0.972222209,0.982222199,0.860000014,0.850000024,1,1
1137,,,,,,,0.850000024,0.819999993,0.976666689,0.975555539,0.860000014,0.839999974,1,1
1138,,,,,,,0.800000012,0.839999974,0.981111109,0.963333309,0.860000014,0.839999974,1,1
1139,,,,,,,0.819999993,0.839999974,0.984444439,0.983333349,0.860000014,0.839999974,1,1
1140,,,,,,,0.839999974,0.829999983,0.99222225,0.983333349,0.860000014,0.850000024,1,1
1141,,,,,,,0.810000002,0.839999974,0.986666679,0.971111119,0.860000014,0.850000024,1,1
1142,,,,,,,0.870000005,0.829999983,0.978888869,0.982222199,0.860000014,0.850000024,1,1
1143,,,,,,,0.810000002,0.829999983,0.976666689,0.980000019,0.860000014,0.850000024,1,1
1144,,,,,,,0.810000002,0.839999974,0.964444458,0.99000001,0.860000014,0.850000024,1,1
1145,,,,,,,0.790000021,0.839999974,0.963333309,0.98888886,0.860000014,0.850000024,1,1
1146,,,,,,,0.790000021,0.829999983,0.964444458,0.98555553,0.860000014,0.850000024,1,1
1147,,,,,,,0.829999983,0.839999974,0.972222209,0.984444439,0.860000014,0.850000024,1,1
1148,,,,,,,0.819999993,0.839999974,0.982222199,0.978888869,0.860000014,0.839999974,1,1
1149,,,,,,,0.829999983,0.839999974,0.978888869,0.986666679,0.860000014,0.839999974,1,1
1150,,,,,,,0.829999983,0.839999974,0.980000019,0.98555553,0.829999983,0.850000024,0.9911111,1
1151,,,,,,,0.829999983,0.839999974,0.980000019,0.981111109,0.810000002,0.839999974,0.970000029,1
1152,,,,,,,0.839999974,0.850000024,0.986666679,0.986666679,0.829999983,0.850000024,0.971111119,1
1153,,,,,,,0.829999983,0.839999974,0.9911111,0.982222199,0.829999983,0.850000024,0.977777779,1
1154,,,,,,,0.819999993,0.839999974,0.99222225,0.99222225,0.800000012,0.839999974,0.98555553,1
1155,,,,,,,0.829999983,0.829999983,0.99333334,0.984444439,0.870000005,0.850000024,0.98777777,1
1156,,,,,,,0.839999974,0.839999974,0.9911111,0.967777789,0.860000014,0.839999974,0.99444443,1
1157,,,,,,,0.829999983,0.829999983,0.99555558,0.972222209,0.850000024,0.839999974,0.99777776,1
1158,,,,,,,0.800000012,0.810000002,0.986666679,0.978888869,0.850000024,0.839999974,0.99888891,1
1159,,,,,,,0.870000005,0.819999993,0.977777779,0.952222228,0.870000005,0.839999974,0.99888891,1
1160,,,,,,,0.829999983,0.810000002,0.973333359,0.956666648,0.870000005,0.839999974,0.99888891,1
1161,,,,,,,0.860000014,0.839999974,0.975555539,0.977777779,0.870000005,0.839999974,0.99888891,1
1162,,,,,,,0.839999974,0.829999983,0.99222225,0.977777779,0.870000005,0.839999974,0.99888891,1
1163,,,,,,,0.839999974,0.829999983,0.99666667,0.978888869,0.870000005,0.839999974,0.99888891,1
1164,,,,,,,0.810000002,0.800000012,0.964444458,0.959999979,0.860000014,0.839999974,0.99888891,1
1165,,,,,,,0.850000024,0.839999974,0.98777777,0.965555549,0.870000005,0.839999974,0.99888891,1
1166,,,,,,,0.829999983,0.819999993,0.99444443,0.975555539,0.879999995,0.839999974,0.99888891,1
1167,,,,,,,0.829999983,0.819999993,0.99000001,0.965555549,0.879999995,0.839999974,0.99888891,1
1168,,,,,,,0.860000014,0.800000012,0.98555553,0.968888879,0.879999995,0.839999974,0.99888891,1
1169,,,,,,,0.850000024,0.810000002,0.98888886,0.976666689,0.870000005,0.839999974,0.99888891,1
1170,,,,,,,0.850000024,0.800000012,0.974444449,0.978888869,0.870000005,0.839999974,0.99888891,1
1171,,,,,,,0.829999983,0.829999983,0.98555553,0.981111109,0.870000005,0.839999974,0.99888891,1
1172,,,,,,,0.800000012,0.829999983,0.98555553,0.980000019,0.870000005,0.839999974,0.99888891,1
1173,,,,,,,0.790000021,0.829999983,0.978888869,0.983333349,0.870000005,0.839999974,0.99888891,1
1174,,,,,,,0.870000005,0.829999983,0.984444439,0.98777777,0.870000005,0.839999974,0.99888891,1
1175,,,,,,,0.860000014,0.829999983,0.98777777,0.982222199,0.870000005,0.839999974,0.99888891,1
1176,,,,,,,0.860000014,0.790000021,0.986666679,0.983333349,0.870000005,0.839999974,0.99888891,1
1177,,,,,,,0.870000005,0.810000002,0.943333328,0.976666689,0.879999995,0.839999974,0.99888891,1
1178,,,,,,,0.870000005,0.810000002,0.978888869,0.971111119,0.870000005,0.839999974,0.99888891,1
1179,,,,,,,0.860000014,0.790000021,0.976666689,0.966666639,0.870000005,0.839999974,0.99888891,1
1180,,,,,,,0.850000024,0.839999974,0.958888888,0.977777779,0.889999986,0.839999974,0.99888891,1
1181,,,,,,,0.860000014,0.839999974,0.976666689,0.981111109,0.870000005,0.839999974,0.99888891,1
1182,,,,,,,0.879999995,0.829999983,0.98555553,0.981111109,0.870000005,0.839999974,0.99888891,1
1183,,,,,,,0.870000005,0.829999983,0.98555553,0.982222199,0.879999995,0.839999974,0.99888891,1
1184,,,,,,,0.870000005,0.839999974,0.99000001,0.983333349,0.870000005,0.839999974,0.99888891,1
1185,,,,,,,0.850000024,0.839999974,0.99000001,0.976666689,0.879999995,0.829999983,0.99888891,1
1186,,,,,,,0.850000024,0.839999974,0.99000001,0.976666689,0.870000005,0.819999993,0.99888891,0.99888891
1187,,,,,,,0.850000024,0.850000024,0.99555558,0.98888886,0.879999995,0.810000002,0.99888891,0.976666689
1188,,,,,,,0.879999995,0.819999993,0.99000001,0.970000029,0.870000005,0.870000005,1,0.968888879
1189,,,,,,,0.850000024,0.819999993,0.98555553,0.984444439,0.889999986,0.810000002,0.99888891,0.973333359
1190,,,,,,,0.829999983,0.819999993,0.99444443,0.98888886,0.870000005,0.790000021,1,0.986666679
1191,,,,,,,0.870000005,0.819999993,0.99777776,0.98555553,0.870000005,0.829999983,0.99888891,0.9911111
1192,,,,,,,0.870000005,0.810000002,0.99777776,0.986666679,0.879999995,0.839999974,0.99888891,0.99555558
1193,,,,,,,0.870000005,0.829999983,0.99777776,0.980000019,0.879999995,0.819999993,1,0.99777776
1194,,,,,,,0.879999995,0.819999993,0.99222225,0.982222199,0.879999995,0.819999993,1,0.99777776
1195,,,,,,,0.829999983,0.850000024,0.99222225,0.984444439,0.879999995,0.839999974,1,0.99777776
1196,,,,,,,0.829999983,0.850000024,0.99555558,0.986666679,0.889999986,0.839999974,1,0.99888891
1197,,,,,,,0.839999974,0.839999974,0.99444443,0.986666679,0.879999995,0.829999983,1,0.99888891
1198,,,,,,,0.839999974,0.829999983,0.99222225,0.984444439,0.879999995,0.850000024,1,0.99888891
1199,,,,,,,0.829999983,0.839999974,0.99333334,0.977777779,0.879999995,0.839999974,1,0.99888891
