Epoch,LLDLwFW_valauc,LLDLwoFW_valauc,DenseModel_valauc,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainauc,LLDLwoFW_trainauc,DenseModel_trainauc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
1693,0.831081033,0.587058246,0.678014636,0.819999993,0.699999988,0.730000019,1,0.835730791,1,1,0.831111133,1
1694,0.832120538,0.601871133,0.678014576,0.819999993,0.720000029,0.720000029,1,0.841059625,1,1,0.877777755,1
1695,0.83264029,0.670738101,0.682692289,0.819999993,0.720000029,0.74000001,1,0.841794014,1,1,0.877777755,1
1696,0.831340849,0.580821216,0.681912839,0.829999983,0.680000007,0.730000019,1,0.840820134,1,1,0.847777784,1
1697,0.831080914,0.587837875,0.678274512,0.829999983,0.720000029,0.730000019,1,0.867243946,0.99999994,1,0.865555584,1
1698,0.831600726,0.634355426,0.669438779,0.829999983,0.74000001,0.74000001,0.99999994,0.856683433,1,1,0.856666684,1
1699,0.831081033,0.613045812,0.676975191,0.829999983,0.720000029,0.730000019,1,0.847976923,1,1,0.882222235,1
1700,0.831340909,0.642671585,0.673336864,0.829999983,0.730000019,0.720000029,0.99999994,0.86100924,1,1,0.855555534,1
1701,0.830821157,0.588097692,0.676975071,0.829999983,0.720000029,0.730000019,1,0.849814653,0.99999994,1,0.832222223,1
1702,0.83056128,0.603950143,0.673856676,0.829999983,0.74000001,0.720000029,0.99999994,0.845621526,1,1,0.796666682,1
1703,0.830821157,0.597713172,0.662162304,0.829999983,0.709999979,0.730000019,1,0.85057503,0.99999994,1,0.848888874,1
1704,0.831081033,0.606548965,0.677235007,0.829999983,0.709999979,0.730000019,1,0.843816161,1,1,0.839999974,1
1705,0.829781651,0.672037423,0.669178843,0.829999983,0.75,0.730000019,1,0.832899809,0.99999994,1,0.874444425,1
1706,0.829781651,0.692827463,0.676195443,0.829999983,0.75,0.720000029,1,0.832304418,1,1,0.839999974,1
1707,0.829521775,0.640592515,0.680353463,0.829999983,0.74000001,0.730000019,1,0.838442028,1,1,0.885555565,1
1708,0.829521775,0.653586388,0.675415814,0.829999983,0.74000001,0.74000001,1,0.847329915,1,1,0.884444416,1
1709,0.813409507,0.683212101,0.659823298,0.829999983,0.74000001,0.730000019,1,0.856505454,1,1,0.879999995,1
1710,0.829002023,0.615124822,0.667359829,0.829999983,0.74000001,0.74000001,1,0.861044765,1,1,0.829999983,1
1711,0.813409507,0.61876303,0.669178843,0.829999983,0.74000001,0.720000029,1,0.853875041,1,1,0.888888896,1
1712,0.8139292,0.556652904,0.664501131,0.839999974,0.709999979,0.75,1,0.869719028,1,1,0.877777755,1
1713,0.814968765,0.65072763,0.668139458,0.839999974,0.709999979,0.74000001,1,0.861112773,1,1,0.847777784,1
1714,0.816268206,0.628898084,0.68399173,0.839999974,0.75,0.74000001,1,0.845417678,1,1,0.826666653,1
1715,0.816268206,0.60628891,0.655145466,0.839999974,0.720000029,0.74000001,1,0.860067666,1,1,0.835555553,1
1716,0.816268206,0.619022787,0.676715314,0.839999974,0.75,0.74000001,1,0.839671552,0.99999994,1,0.843333304,1
1717,0.815488577,0.631756783,0.674636185,0.839999974,0.74000001,0.730000019,1,0.871291399,1,1,0.860000014,1
1718,0.816268206,0.659303606,0.682692289,0.839999974,0.75,0.730000019,1,0.86876452,0.99999994,1,0.878888905,1
1719,0.816528082,0.581340849,0.670738101,0.839999974,0.730000019,0.74000001,1,0.854933143,0.99999994,1,0.876666665,1
1720,0.816787839,0.625519693,0.677234828,0.839999974,0.730000019,0.75999999,1,0.866321802,1,1,0.889999986,1
1721,0.817307591,0.62707901,0.677494705,0.839999974,0.25,0.74000001,1,0.859297633,0.99999994,1,0.903333306,1
1722,0.813149631,0.620842099,0.590436637,0.829999983,0.720000029,0.610000014,1,0.86705941,0.876167119,1,0.878888905,0.792222202
1723,0.817827344,0.586018741,0.668399215,0.829999983,0.720000029,0.600000024,1,0.878949583,0.832462907,1,0.898888886,0.736666679
1724,0.817827344,0.597972989,0.73544699,0.829999983,0.720000029,0.74000001,1,0.878480494,0.928872287,1,0.898888886,0.851111114
1725,0.818347096,0.590696573,0.671777606,0.829999983,0.75,0.699999988,1,0.866803825,0.973450124,1,0.882222235,0.908888876
1726,0.814449012,0.575883687,0.700363874,0.829999983,0.709999979,0.769999981,1,0.869651079,0.988828123,1,0.907777786,0.945555568
1727,0.814449012,0.588097751,0.717255712,0.839999974,0.709999979,0.769999981,1,0.883521378,0.996903658,1,0.899999976,0.967777789
1728,0.814449012,0.613045752,0.694646657,0.839999974,0.709999979,0.779999971,1,0.881376207,0.999110281,1,0.887777805,0.983333349
1729,0.815488517,0.552234948,0.688149691,0.839999974,0.720000029,0.769999981,1,0.85549289,0.99999994,1,0.856666684,0.99555558
1730,0.816528082,0.648908615,0.691788018,0.839999974,0.720000029,0.75999999,1,0.857226968,0.99999994,1,0.876666665,1
1731,0.817047834,0.609407485,0.683471978,0.850000024,0.730000019,0.75,1,0.86397934,1,1,0.881111085,1
1732,0.817047834,0.589656949,0.675155878,0.839999974,0.709999979,0.75,1,0.855738699,1,1,0.884444416,1
1733,0.817047834,0.613045752,0.685031056,0.839999974,0.74000001,0.75,1,0.855331063,0.99999994,1,0.811111093,1
1734,0.818606973,0.648648739,0.658783913,0.839999974,0.730000019,0.75999999,1,0.849730551,1.000000119,1,0.884444416,1
1735,0.817047775,0.655925095,0.671777546,0.850000024,0.730000019,0.75999999,1,0.87002641,1,1,0.894444466,1
1736,0.817047775,0.6652807,0.655145586,0.850000024,0.649999976,0.75999999,1,0.862927854,0.99999994,1,0.889999986,1
1737,0.817047834,0.591476083,0.667879462,0.850000024,0.730000019,0.75999999,1,0.855978131,1,1,0.891111135,1
1738,0.818866909,0.602390885,0.671257913,0.850000024,0.720000029,0.74000001,1,0.85859561,1,1,0.899999976,1
1739,0.820945919,0.625779688,0.677234888,0.850000024,0.74000001,0.74000001,1,0.855107844,1,1,0.862222195,1
1740,0.817047775,0.606029153,0.669438779,0.850000024,0.730000019,0.75,1,0.863639593,1,1,0.905555546,1
1741,0.818866909,0.541060269,0.661382616,0.850000024,0.720000029,0.74000001,1,0.867797196,1,1,0.902222216,1
1742,0.818866849,0.533523917,0.664241195,0.850000024,0.720000029,0.75999999,1,0.856935799,1,1,0.903333306,1
1743,0.817307711,0.552494764,0.667099833,0.850000024,0.720000029,0.75,1,0.869308054,1,1,0.881111085,1
1744,0.817567587,0.580041587,0.653326392,0.850000024,0.699999988,0.75999999,1,0.864548683,1,1,0.868888915,1
1745,0.819126725,0.614085257,0.669178903,0.850000024,0.730000019,0.75,1,0.868305087,1,1,0.841111124,1
1746,0.819126725,0.616944015,0.666580141,0.839999974,0.74000001,0.75,1,0.852542043,1.000000119,1,0.851111114,1
1747,0.819126725,0.575883627,0.668399215,0.850000024,0.680000007,0.75,1,0.841454208,0.99999994,1,0.896666646,1
1748,0.819126785,0.564709067,0.667099833,0.850000024,0.730000019,0.75,1,0.852351189,1,1,0.861111104,1
1749,0.818606973,0.612266183,0.670218468,0.850000024,0.720000029,0.75,1,0.847048283,1,1,0.806666672,1
1750,0.821205795,0.653066635,0.670998096,0.850000024,0.75,0.74000001,1,0.849044502,0.99999994,1,0.824444473,1
1751,0.803274333,0.617723525,0.669178903,0.850000024,0.74000001,0.74000001,1,0.860886157,1,1,0.863333344,1
1752,0.804573655,0.588357627,0.669178843,0.850000024,0.74000001,0.74000001,1,0.854693651,0.99999994,1,0.895555556,1
1753,0.807952046,0.607848227,0.670997977,0.850000024,0.730000019,0.75999999,1,0.868483067,1,1,0.867777765,1
1754,0.8222453,0.646049976,0.673596799,0.850000024,0.74000001,0.75999999,1,0.854467154,1,1,0.836666644,1
1755,0.82016623,0.603170514,0.667619705,0.839999974,0.74000001,0.74000001,1,0.879172921,1,1,0.883333325,1
1756,0.803794026,0.668919027,0.667099833,0.839999974,0.75,0.74000001,1,0.862063944,1,1,0.825555563,1
1757,0.801975012,0.634355605,0.669178903,0.839999974,0.75,0.74000001,1,0.863254607,1,1,0.887777805,1
1758,0.819906354,0.647349238,0.672817171,0.839999974,0.75,0.74000001,1,0.870087802,1,1,0.882222235,1
1759,0.81808722,0.61876303,0.678794146,0.829999983,0.730000019,0.74000001,1,0.867732346,1,1,0.857777774,1
1760,0.812889755,0.6333161,0.67073822,0.790000021,0.74000001,0.720000029,0.979037702,0.861546159,1,0.975555539,0.836666644,1
1761,0.855249345,0.60135138,0.6777547,0.819999993,0.730000019,0.75,0.957774401,0.867408931,1,0.917777777,0.864444435,1
1762,0.820945859,0.610187113,0.665540636,0.810000002,0.75999999,0.74000001,0.984431088,0.837930858,1,0.970000029,0.863333344,1
1763,0.859667301,0.640592635,0.674896121,0.829999983,0.75,0.75,0.988769948,0.811426222,1,0.980000019,0.852222204,1
1764,0.846413672,0.634355485,0.677234948,0.829999983,0.75999999,0.75,0.999763846,0.845987082,1,0.99444443,0.853333354,1
1765,0.846413672,0.622141361,0.674636304,0.819999993,0.75,0.74000001,0.995062768,0.821863711,1,0.984444439,0.837777793,1
1766,0.837577879,0.689968824,0.679573894,0.839999974,0.75999999,0.75,1,0.848329544,1,0.99888891,0.793333352,1
1767,0.838617444,0.663461447,0.670478284,0.850000024,0.720000029,0.74000001,1,0.826687694,1,1,0.873333335,1
1768,0.838617444,0.627858698,0.666320264,0.850000024,0.75999999,0.74000001,1,0.855195165,1,1,0.839999974,1
1769,0.838877439,0.641891837,0.681392968,0.860000014,0.75999999,0.75999999,0.99999994,0.820249259,0.99999994,1,0.792222202,1
1770,0.840176761,0.528326452,0.671777606,0.860000014,0.730000019,0.720000029,0.99999994,0.822099924,1,1,0.831111133,1
1771,0.840436637,0.594594657,0.679314017,0.860000014,0.730000019,0.75,0.99999994,0.844159067,0.99999994,1,0.857777774,1
1772,0.84095639,0.643970847,0.667099833,0.860000014,0.709999979,0.75,1,0.859572709,1,1,0.872222245,1
1773,0.840436637,0.640852451,0.665800512,0.860000014,0.75999999,0.769999981,1,0.848261595,0.99999994,1,0.865555584,1
1774,0.84095633,0.682952106,0.660083115,0.860000014,0.689999998,0.649999976,1,0.854328036,0.875351787,1,0.848888874,0.812222242
1775,0.84095633,0.659303546,0.754937708,0.860000014,0.689999998,0.75999999,1,0.876552284,0.933803082,1,0.833333313,0.864444435
1776,0.84095633,0.638773441,0.696465611,0.860000014,0.709999979,0.730000019,1,0.862445772,0.992280185,1,0.873333335,0.955555558
1777,0.842255712,0.612266064,0.679313898,0.860000014,0.75999999,0.709999979,1,0.852914035,0.999048829,1,0.863333344,0.981111109
1778,0.842255712,0.606029153,0.651767135,0.860000014,0.699999988,0.730000019,1,0.861769557,0.999847829,1,0.870000005,0.99444443
1779,0.842255712,0.602650821,0.678534269,0.850000024,0.720000029,0.730000019,1,0.826652229,1,1,0.811111093,1
1780,0.842255712,0.628898144,0.682172656,0.850000024,0.720000029,0.730000019,1,0.824464977,1.000000119,1,0.877777755,1
1781,0.843814969,0.614345074,0.682432532,0.850000024,0.75,0.730000019,0.99999994,0.840344608,0.99999994,1,0.878888905,1
1782,0.843814969,0.635135233,0.666320205,0.850000024,0.709999979,0.75,1,0.839506507,1,1,0.808888912,1
1783,0.843814969,0.607328594,0.669958472,0.850000024,0.730000019,0.730000019,0.99999994,0.844013453,0.99999994,1,0.863333344,1
1784,0.843815029,0.652546763,0.676455319,0.850000024,0.689999998,0.730000019,1,0.842234015,0.99999994,1,0.836666644,1
1785,0.843815029,0.616164327,0.673856616,0.850000024,0.709999979,0.720000029,1,0.865881741,0.99999994,1,0.882222235,1
1786,0.843815029,0.613045812,0.674116433,0.850000024,0.75,0.730000019,0.99999994,0.822847426,1,1,0.817777753,1
1787,0.843815029,0.620842099,0.676455379,0.850000024,0.74000001,0.730000019,0.99999994,0.837028205,1,1,0.826666653,1
1788,0.843815029,0.630977094,0.676975131,0.850000024,0.25999999,0.730000019,0.99999994,0.850940466,1,1,0.856666684,1
1789,0.843815029,0.655665278,0.66320169,0.850000024,0.699999988,0.720000029,0.99999994,0.861928105,1,1,0.857777774,1
1790,0.843815029,0.621101916,0.67775476,0.850000024,0.75,0.720000029,0.99999994,0.850662291,1,1,0.873333335,1
1791,0.843815029,0.616424143,0.67775476,0.850000024,0.74000001,0.720000029,1,0.862216055,1.000000119,1,0.860000014,1
1792,0.843815029,0.626039565,0.676975131,0.850000024,0.720000029,0.730000019,1,0.863060474,1,1,0.899999976,1
1793,0.842255712,0.617983401,0.680873215,0.850000024,0.25999999,0.730000019,1,0.871029258,1,1,0.877777755,1
1794,0.840436697,0.642411709,0.6777547,0.850000024,0.769999981,0.730000019,1,0.84796077,0.99999994,1,0.883333325,1
1795,0.840436697,0.642151773,0.681133091,0.850000024,0.75,0.730000019,1,0.866810322,0.99999994,1,0.878888905,1
1796,0.840436637,0.650207877,0.678794205,0.850000024,0.74000001,0.720000029,1,0.870191276,1,1,0.887777805,1
1797,0.842255712,0.636954248,0.680353522,0.850000024,0.75,0.730000019,1,0.862817883,0.99999994,1,0.853333354,1
1798,0.842255712,0.640852451,0.678794265,0.850000024,0.75,0.720000029,1,0.860015869,0.99999994,1,0.897777796,1
1799,0.841476083,0.626039505,0.677494884,0.850000024,0.75,0.730000019,1,0.883016586,1,1,0.892222226,1
1800,0.836278558,0.566788018,0.680613399,0.850000024,0.74000001,0.730000019,1,0.864538968,0.99999994,1,0.892222226,1
1801,0.84095633,0.649688125,0.673856616,0.850000024,0.74000001,0.730000019,1,0.858621478,1,1,0.897777796,1
1802,0.836278558,0.636434495,0.678274512,0.850000024,0.720000029,0.730000019,1,0.870304465,1,1,0.847777784,1
1803,0.836278498,0.583160102,0.674896002,0.850000024,0.680000007,0.730000019,1,0.85693258,1,1,0.891111135,1
1804,0.836278498,0.605249524,0.684771359,0.850000024,0.699999988,0.730000019,1,0.872656763,1,1,0.882222235,1
1805,0.838097632,0.602910697,0.683731794,0.850000024,0.709999979,0.74000001,1,0.850012064,1,1,0.892222226,1
1806,0.838097632,0.61252594,0.676975012,0.850000024,0.720000029,0.730000019,1,0.869033098,1,1,0.897777796,1
1807,0.838097632,0.609407544,0.678534389,0.850000024,0.709999979,0.730000019,1,0.861678958,1,1,0.901111126,1
1808,0.838097632,0.623440802,0.680093586,0.850000024,0.74000001,0.730000019,1,0.878516138,1,1,0.872222245,1
1809,0.837837756,0.612526059,0.670738041,0.850000024,0.75,0.730000019,1,0.86916244,1,1,0.901111126,1
1810,0.838617384,0.669178843,0.676715255,0.850000024,0.689999998,0.730000019,1,0.874248505,1,1,0.899999976,1
1811,0.838617384,0.721153855,0.682692349,0.850000024,0.709999979,0.730000019,1,0.851526201,1,1,0.841111124,1
1812,0.838097632,0.631756723,0.671777606,0.860000014,0.74000001,0.730000019,1,0.878762007,1,1,0.889999986,1
1813,0.838097572,0.632536411,0.672037482,0.850000024,0.720000029,0.74000001,1,0.876338661,0.99999994,1,0.904444456,1
1814,0.838097632,0.642671466,0.667619526,0.860000014,0.74000001,0.730000019,1,0.881020308,1,1,0.891111135,1
1815,0.838097632,0.618503094,0.672557235,0.860000014,0.720000029,0.74000001,1,0.891286314,1,1,0.877777755,1
1816,0.838097632,0.607328415,0.668919027,0.860000014,0.720000029,0.74000001,1,0.8846246,1,1,0.907777786,1
1817,0.837577939,0.597713113,0.668918908,0.860000014,0.720000029,0.730000019,1,0.885588706,0.99999994,1,0.903333306,1
1818,0.837577939,0.609927177,0.670738101,0.860000014,0.25999999,0.74000001,1,0.883262515,1,1,0.905555546,1
1819,0.837577939,0.605769277,0.661902368,0.860000014,0.75,0.730000019,1,0.885944545,1,1,0.885555565,1
1820,0.837577879,0.616164207,0.662941813,0.860000014,0.670000017,0.730000019,1,0.869049251,0.99999994,1,0.888888896,1
1821,0.837577939,0.616424143,0.660862803,0.860000014,0.720000029,0.730000019,1,0.888704479,1,1,0.906666696,1
1822,0.837577939,0.609407425,0.674376488,0.860000014,0.680000007,0.730000019,1,0.883618355,1,1,0.872222245,1
1823,0.837577939,0.583160102,0.668399274,0.860000014,0.670000017,0.75,1,0.890173316,0.99999994,1,0.899999976,1
1824,0.838097632,0.658783734,0.667619646,0.860000014,0.709999979,0.74000001,1,0.883683085,1,1,0.872222245,1
1825,0.839916766,0.62292105,0.667619586,0.860000014,0.74000001,0.730000019,1,0.890704036,1,1,0.876666665,1
1826,0.841216147,0.622661114,0.665020883,0.860000014,0.75,0.730000019,1,0.902717113,1,1,0.884444416,1
1827,0.841216147,0.606029153,0.665280759,0.860000014,0.730000019,0.74000001,1,0.875316262,0.99999994,1,0.881111085,1
1828,0.841216207,0.627858639,0.657744348,0.860000014,0.75,0.74000001,1,0.877134621,1,1,0.835555553,1
1829,0.841216207,0.616424084,0.66735965,0.860000014,0.720000029,0.660000026,1,0.872126162,0.963161528,1,0.904444456,0.923333347
1830,0.841216147,0.623960435,0.68814981,0.860000014,0.75,0.75,1,0.875436008,0.884657025,1,0.873333335,0.802222252
1831,0.841216147,0.598232865,0.712318122,0.860000014,0.730000019,0.800000012,1,0.873213232,0.979490578,1,0.888888896,0.941111088
1832,0.841216207,0.621621668,0.662941873,0.839999974,0.75,0.75,1,0.8881253,0.996120751,1,0.894444466,0.975555539
1833,0.841216147,0.603690267,0.658783734,0.850000024,0.75,0.680000007,1,0.867004335,0.999272048,1,0.905555546,0.984444439
1834,0.842515588,0.596413672,0.658783793,0.860000014,0.689999998,0.74000001,1,0.887584984,0.998518169,1,0.908888876,0.983333349
1835,0.841216087,0.601611197,0.656444848,0.850000024,0.660000026,0.730000019,1,0.885507882,1,1,0.901111126,0.99888891
1836,0.842515528,0.591995776,0.651507258,0.850000024,0.689999998,0.74000001,1,0.890791416,1.000000119,1,0.887777805,1
1837,0.842515469,0.587577939,0.658004165,0.850000024,0.74000001,0.75,1,0.882198095,1,1,0.904444456,1
1838,0.842515469,0.600051999,0.659043729,0.850000024,0.730000019,0.75,1,0.880046546,1,1,0.885555565,1
1839,0.841475964,0.626559317,0.659563482,0.839999974,0.74000001,0.75,1,0.863966405,1,1,0.891111135,1
1840,0.842515528,0.585239053,0.659563482,0.850000024,0.74000001,0.75,1,0.89565742,1,1,0.889999986,1
1841,0.842255592,0.607068658,0.663981318,0.850000024,0.75,0.75,1,0.88382864,1.000000119,1,0.872222245,1
1842,0.837058127,0.619802535,0.665800512,0.829999983,0.709999979,0.75,1,0.869411588,0.99999994,1,0.898888886,1
1843,0.822505116,0.645010293,0.677494884,0.839999974,0.670000017,0.74000001,0.962126017,0.883799553,0.99999994,0.928888917,0.913333356,1
1844,0.873960376,0.701403379,0.665280819,0.839999974,0.709999979,0.75,0.990322828,0.890357673,1,0.968888879,0.903333306,1
1845,0.850571632,0.737266123,0.666320264,0.829999983,0.74000001,0.75,0.999828398,0.870262444,1,0.99444443,0.894444466,1
1846,0.847193301,0.609407544,0.66735971,0.829999983,0.75,0.75,0.999987006,0.858818769,1,0.99888891,0.872222245,1
1847,0.845634103,0.726091504,0.669698596,0.839999974,0.720000029,0.75,0.998421073,0.866632283,1,0.99555558,0.884444416,1
1848,0.849012375,0.663461566,0.666060448,0.839999974,0.75999999,0.75,0.99999994,0.872799039,1.000000119,1,0.894444466,1
1849,0.849792063,0.651247382,0.669178903,0.839999974,0.769999981,0.75999999,1,0.865166783,1,1,0.885555565,1
1850,0.849792063,0.645010412,0.669958413,0.839999974,0.769999981,0.74000001,1,0.871970832,0.99999994,1,0.912222207,1
1851,0.848752558,0.672297359,0.668659151,0.839999974,0.75999999,0.74000001,1,0.859042048,0.99999994,1,0.904444456,1
1852,0.849532187,0.61044699,0.669698656,0.839999974,0.730000019,0.75,1,0.878719926,1,1,0.910000026,1
1853,0.849792063,0.622401237,0.675155878,0.839999974,0.25999999,0.75,1,0.87071538,1,1,0.891111135,1
1854,0.850051939,0.607848287,0.680093706,0.839999974,0.730000019,0.74000001,1,0.874122381,1,1,0.882222235,1
1855,0.844594598,0.630457401,0.683991611,0.839999974,0.75,0.74000001,1,0.850092828,1,1,0.837777793,1
1856,0.844854474,0.652546763,0.687370002,0.839999974,0.280000001,0.75,1,0.827480435,1,1,0.810000002,1
1857,0.844854474,0.657484412,0.67983377,0.839999974,0.280000001,0.74000001,0.99999994,0.855263174,1,1,0.861111104,1
1858,0.845893979,0.621881545,0.68477124,0.839999974,0.720000029,0.74000001,1,0.85394305,1,1,0.873333335,1
1859,0.845893979,0.65488565,0.687110245,0.839999974,0.730000019,0.74000001,1,0.875940681,1,1,0.878888905,1
1860,0.845893979,0.631496906,0.685291052,0.839999974,0.74000001,0.75,1,0.859339774,1,1,0.885555565,1
1861,0.845893979,0.562370002,0.688929379,0.839999974,0.730000019,0.75,1,0.857906461,1,1,0.857777774,1
1862,0.845634162,0.588357568,0.671777546,0.839999974,0.699999988,0.75,1,0.864257634,1,1,0.887777805,1
1863,0.845374286,0.653586268,0.683212042,0.850000024,0.74000001,0.74000001,1,0.851836801,1,1,0.846666694,1
1864,0.845894039,0.648388743,0.685031176,0.850000024,0.74000001,0.74000001,0.99999994,0.853839457,1,1,0.895555556,1
1865,0.845374286,0.657484472,0.662681937,0.850000024,0.720000029,0.75999999,0.99999994,0.856861413,0.99999994,1,0.904444456,1
1866,0.844854534,0.634095609,0.687110245,0.850000024,0.74000001,0.74000001,1,0.874326169,1,1,0.902222216,1
