Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_v1_valacc,LLDLwFW_v1_trainacc
1365,0.860000014,0.560000002,0.75999999,1,0.774444461,0.963333309,0.860000014,1
1366,0.860000014,0.689999998,0.709999979,1,0.781111121,0.965555549,0.860000014,1
1367,0.860000014,0.629999995,0.75,1,0.782222211,0.978888869,0.860000014,1
1368,0.860000014,0.699999988,0.75,1,0.785555542,0.981111109,0.860000014,1
1369,0.860000014,0.709999979,0.730000019,1,0.75333333,0.99000001,0.860000014,1
1370,0.860000014,0.639999986,0.730000019,1,0.786666691,0.975555539,0.860000014,1
1371,0.860000014,0.709999979,0.720000029,1,0.781111121,0.983333349,0.860000014,1
1372,0.860000014,0.579999983,0.720000029,1,0.763333321,0.99000001,0.860000014,1
1373,0.860000014,0.709999979,0.75,1,0.74666667,0.9911111,0.860000014,1
1374,0.860000014,0.709999979,0.709999979,1,0.769999981,0.99444443,0.860000014,1
1375,0.860000014,0.579999983,0.730000019,1,0.790000021,0.99333334,0.860000014,1
1376,0.860000014,0.709999979,0.75,1,0.778888881,0.99777776,0.860000014,1
1377,0.860000014,0.639999986,0.74000001,1,0.765555561,0.99888891,0.860000014,1
1378,0.860000014,0.579999983,0.74000001,1,0.778888881,1,0.860000014,1
1379,0.860000014,0.639999986,0.720000029,1,0.779999971,1,0.860000014,1
1380,0.860000014,0.639999986,0.74000001,1,0.786666691,1,0.860000014,1
1381,0.860000014,0.709999979,0.730000019,1,0.73777777,1,0.850000024,1
1382,0.860000014,0.579999983,0.720000029,1,0.785555542,1,0.850000024,1
1383,0.860000014,0.579999983,0.720000029,1,0.790000021,1,0.860000014,1
1384,0.860000014,0.639999986,0.709999979,1,0.76111114,1,0.850000024,1
1385,0.870000005,0.639999986,0.720000029,1,0.763333321,1,0.860000014,1
1386,0.860000014,0.639999986,0.709999979,1,0.783333361,1,0.850000024,1
1387,0.860000014,0.579999983,0.720000029,1,0.775555551,1,0.860000014,1
1388,0.870000005,0.639999986,0.720000029,1,0.74222225,1,0.860000014,1
1389,0.870000005,0.639999986,0.720000029,1,0.788888872,1,0.860000014,1
1390,0.870000005,0.639999986,0.720000029,1,0.788888872,1,0.850000024,1
1391,0.870000005,0.709999979,0.730000019,1,0.73555553,1,0.860000014,1
1392,0.870000005,0.709999979,0.720000029,1,0.794444442,1,0.819999993,0.986666679
1393,0.870000005,0.709999979,0.720000029,1,0.786666691,1,0.899999976,0.887777805
1394,0.870000005,0.589999974,0.720000029,1,0.774444461,1,0.889999986,0.967777789
1395,0.870000005,0.680000007,0.720000029,1,0.784444451,1,0.860000014,0.99555558
1396,0.870000005,0.689999998,0.670000017,1,0.791111112,0.884444416,0.870000005,0.99888891
1397,0.870000005,0.620000005,0.610000014,1,0.773333311,0.834444463,0.870000005,1
1398,0.819999993,0.689999998,0.680000007,0.968888879,0.784444451,0.907777786,0.870000005,1
1399,0.870000005,0.620000005,0.74000001,0.917777777,0.796666682,0.941111088,0.870000005,1
1400,0.870000005,0.709999979,0.730000019,0.963333309,0.793333352,0.944444418,0.870000005,1
1401,0.870000005,0.699999988,0.75,0.99666667,0.791111112,0.968888879,0.870000005,1
1402,0.850000024,0.589999974,0.75,0.99444443,0.75222224,0.99222225,0.870000005,1
1403,0.860000014,0.629999995,0.75,0.99888891,0.73888886,1,0.860000014,1
1404,0.860000014,0.529999971,0.75,1,0.76444447,1,0.860000014,1
1405,0.850000024,0.569999993,0.74000001,1,0.7588889,1,0.860000014,1
1406,0.850000024,0.589999974,0.74000001,1,0.74222225,1,0.860000014,1
1407,0.850000024,0.560000002,0.74000001,1,0.791111112,1,0.860000014,1
1408,0.850000024,0.5,0.74000001,1,0.75666666,1,0.860000014,1
1409,0.850000024,0.639999986,0.74000001,1,0.772222221,1,0.860000014,1
1410,0.850000024,0.579999983,0.74000001,1,0.784444451,1,0.860000014,1
1411,0.850000024,0.639999986,0.720000029,1,0.785555542,1,0.860000014,1
1412,0.850000024,0.639999986,0.74000001,1,0.804444432,1,0.860000014,1
1413,0.850000024,0.5,0.720000029,1,0.776666641,1,0.860000014,1
1414,0.850000024,0.649999976,0.720000029,1,0.788888872,1,0.860000014,1
1415,0.850000024,0.649999976,0.720000029,1,0.779999971,1,0.860000014,1
1416,0.860000014,0.660000026,0.720000029,1,0.75777775,1,0.860000014,1
1417,0.860000014,0.670000017,0.720000029,1,0.786666691,1,0.860000014,1
1418,0.860000014,0.600000024,0.720000029,1,0.776666641,1,0.860000014,1
1419,0.860000014,0.660000026,0.720000029,1,0.793333352,1,0.860000014,1
1420,0.860000014,0.649999976,0.720000029,1,0.765555561,1,0.860000014,1
1421,0.860000014,0.649999976,0.720000029,1,0.75999999,1,0.860000014,1
1422,0.860000014,0.589999974,0.720000029,1,0.800000012,1,0.860000014,1
1423,0.860000014,0.649999976,0.720000029,1,0.75555557,1,0.860000014,1
1424,0.860000014,0.529999971,0.720000029,1,0.790000021,1,0.850000024,1
1425,0.860000014,0.649999976,0.720000029,1,0.793333352,1,0.850000024,1
1426,0.860000014,0.649999976,0.720000029,1,0.75999999,1,0.850000024,1
1427,0.860000014,0.649999976,0.720000029,1,0.76444447,1,0.850000024,1
1428,0.860000014,0.589999974,0.720000029,1,0.785555542,1,0.850000024,1
1429,0.860000014,0.600000024,0.720000029,1,0.778888881,1,0.850000024,1
1430,0.860000014,0.660000026,0.720000029,1,0.775555551,1,0.850000024,1
1431,0.860000014,0.600000024,0.720000029,1,0.801111102,1,0.850000024,1
1432,0.860000014,0.600000024,0.720000029,1,0.793333352,1,0.850000024,1
1433,0.860000014,0.600000024,0.720000029,1,0.777777791,1,0.850000024,1
1434,0.860000014,0.600000024,0.720000029,1,0.792222202,1,0.850000024,1
1435,0.860000014,0.540000021,0.720000029,1,0.783333361,1,0.850000024,1
1436,0.860000014,0.660000026,0.720000029,1,0.795555532,1,0.850000024,1
1437,0.860000014,0.680000007,0.720000029,1,0.767777801,1,0.850000024,1
1438,0.860000014,0.589999974,0.720000029,1,0.75999999,1,0.850000024,1
1439,0.860000014,0.610000014,0.720000029,1,0.800000012,1,0.850000024,1
1440,0.860000014,0.670000017,0.720000029,1,0.766666651,1,0.850000024,1
1441,0.860000014,0.660000026,0.670000017,1,0.766666651,0.942222238,0.850000024,1
1442,0.860000014,0.660000026,0.74000001,1,0.796666682,0.807777762,0.850000024,1
1443,0.860000014,0.670000017,0.720000029,1,0.777777791,0.918888867,0.850000024,1
1444,0.870000005,0.620000005,0.74000001,1,0.75333333,0.962222219,0.850000024,1
1445,0.870000005,0.620000005,0.75,1,0.778888881,0.983333349,0.850000024,1
1446,0.870000005,0.670000017,0.74000001,1,0.7588889,0.99555558,0.850000024,1
1447,0.870000005,0.680000007,0.74000001,1,0.696666658,0.99555558,0.850000024,1
1448,0.870000005,0.529999971,0.74000001,1,0.777777791,1,0.850000024,1
1449,0.870000005,0.600000024,0.74000001,1,0.75,1,0.850000024,1
1450,0.870000005,0.660000026,0.74000001,1,0.787777781,1,0.850000024,1
1451,0.870000005,0.660000026,0.720000029,1,0.785555542,1,0.850000024,1
1452,0.870000005,0.660000026,0.730000019,1,0.806666672,1,0.850000024,1
1453,0.870000005,0.670000017,0.730000019,1,0.784444451,1,0.850000024,1
1454,0.870000005,0.660000026,0.720000029,1,0.779999971,1,0.850000024,1
1455,0.870000005,0.670000017,0.720000029,1,0.777777791,1,0.850000024,1
1456,0.870000005,0.660000026,0.720000029,1,0.768888891,1,0.850000024,1
1457,0.870000005,0.529999971,0.709999979,1,0.769999981,1,0.850000024,1
1458,0.870000005,0.540000021,0.709999979,1,0.7588889,1,0.850000024,1
1459,0.870000005,0.519999981,0.709999979,1,0.772222221,1,0.850000024,1
1460,0.870000005,0.589999974,0.709999979,1,0.794444442,1,0.850000024,1
1461,0.870000005,0.589999974,0.720000029,1,0.775555551,1,0.850000024,1
1462,0.879999995,0.639999986,0.709999979,1,0.784444451,1,0.850000024,1
1463,0.879999995,0.629999995,0.720000029,1,0.788888872,1,0.850000024,1
1464,0.879999995,0.639999986,0.720000029,1,0.783333361,1,0.850000024,1
1465,0.879999995,0.629999995,0.720000029,1,0.796666682,1,0.850000024,1
1466,0.879999995,0.639999986,0.720000029,1,0.778888881,1,0.850000024,1
1467,0.879999995,0.639999986,0.720000029,1,0.796666682,1,0.850000024,1
1468,0.879999995,0.709999979,0.720000029,1,0.787777781,1,0.850000024,1
1469,0.879999995,0.560000002,0.720000029,1,0.74888891,1,0.860000014,1
1470,0.879999995,0.629999995,0.730000019,1,0.775555551,1,0.850000024,1
1471,0.879999995,0.560000002,0.730000019,1,0.783333361,1,0.850000024,1
1472,0.889999986,0.660000026,0.730000019,1,0.779999971,1,0.850000024,1
1473,0.889999986,0.540000021,0.730000019,1,0.781111121,1,0.850000024,1
1474,0.889999986,0.649999976,0.730000019,1,0.785555542,1,0.860000014,1
1475,0.889999986,0.460000008,0.730000019,1,0.790000021,1,0.850000024,0.934444427
1476,0.889999986,0.620000005,0.730000019,1,0.769999981,1,0.870000005,0.954444468
1477,0.889999986,0.460000008,0.730000019,1,0.773333311,1,0.860000014,0.98888886
1478,0.889999986,0.629999995,0.730000019,1,0.775555551,1,0.839999974,0.99777776
1479,0.889999986,0.639999986,0.730000019,1,0.779999971,1,0.850000024,1
1480,0.889999986,0.639999986,0.730000019,1,0.779999971,1,0.850000024,1
1481,0.889999986,0.620000005,0.730000019,1,0.798888862,1,0.850000024,1
1482,0.889999986,0.639999986,0.730000019,1,0.782222211,1,0.860000014,1
1483,0.889999986,0.649999976,0.730000019,1,0.776666641,1,0.860000014,1
1484,0.889999986,0.649999976,0.730000019,1,0.784444451,1,0.860000014,1
1485,0.879999995,0.639999986,0.730000019,1,0.75,1,0.860000014,1
1486,0.889999986,0.670000017,0.730000019,1,0.763333321,1,0.860000014,1
1487,0.879999995,0.649999976,0.74000001,1,0.75777775,1,0.860000014,1
1488,0.889999986,0.649999976,0.730000019,1,0.777777791,1,0.860000014,1
1489,0.889999986,0.649999976,0.730000019,1,0.793333352,1,0.860000014,1
1490,0.769999981,0.649999976,0.730000019,0.927777767,0.75999999,1,0.860000014,1
1491,0.879999995,0.569999993,0.730000019,0.943333328,0.75444442,1,0.860000014,1
1492,0.870000005,0.660000026,0.74000001,0.984444439,0.74444443,1,0.860000014,1
1493,0.889999986,0.600000024,0.730000019,0.99555558,0.766666651,1,0.860000014,1
1494,0.879999995,0.649999976,0.730000019,0.99777776,0.73777777,1,0.860000014,1
1495,0.879999995,0.660000026,0.670000017,1,0.76111114,0.982222199,0.860000014,1
1496,0.889999986,0.579999983,0.560000002,1,0.74777776,0.73888886,0.860000014,1
1497,0.889999986,0.25999999,0.670000017,1,0.772222221,0.831111133,0.860000014,1
1498,0.889999986,0.660000026,0.649999976,1,0.771111131,0.879999995,0.870000005,1
1499,0.889999986,0.649999976,0.720000029,1,0.773333311,0.921111107,0.870000005,1
1500,0.879999995,0.660000026,0.769999981,1,0.777777791,0.954444468,0.870000005,1
1501,0.889999986,0.660000026,0.75999999,1,0.773333311,0.967777789,0.860000014,1
1502,0.879999995,0.649999976,0.720000029,1,0.74888891,0.98888886,0.870000005,1
1503,0.879999995,0.600000024,0.75,1,0.75666666,0.99333334,0.870000005,1
1504,0.879999995,0.670000017,0.74000001,1,0.765555561,0.99888891,0.860000014,1
1505,0.879999995,0.670000017,0.75,1,0.766666651,0.99777776,0.870000005,1
1506,0.870000005,0.660000026,0.74000001,1,0.76222223,1,0.860000014,1
1507,0.870000005,0.660000026,0.74000001,1,0.775555551,1,0.860000014,1
1508,0.879999995,0.649999976,0.74000001,1,0.782222211,1,0.870000005,1
1509,0.879999995,0.660000026,0.74000001,1,0.783333361,1,0.870000005,1
1510,0.870000005,0.660000026,0.74000001,1,0.75999999,1,0.860000014,1
1511,0.870000005,0.610000014,0.730000019,1,0.76444447,1,0.860000014,1
1512,0.870000005,0.610000014,0.730000019,1,0.730000019,1,0.870000005,1
1513,0.870000005,0.639999986,0.730000019,1,0.717777789,1,0.860000014,1
1514,0.870000005,0.660000026,0.730000019,1,0.74222225,1,0.860000014,1
1515,0.870000005,0.670000017,0.730000019,1,0.75555557,1,0.860000014,1
1516,0.870000005,0.579999983,0.730000019,1,0.74777776,1,0.860000014,1
1517,0.870000005,0.589999974,0.730000019,1,0.725555539,1,0.860000014,1
1518,0.870000005,0.670000017,0.730000019,1,0.773333311,1,0.860000014,1
1519,0.870000005,0.670000017,0.730000019,1,0.75,1,0.860000014,1
1520,0.870000005,0.589999974,0.730000019,1,0.74555558,1,0.860000014,1
1521,0.870000005,0.579999983,0.730000019,1,0.75222224,1,0.860000014,1
1522,0.870000005,0.660000026,0.730000019,1,0.75555557,1,0.860000014,1
1523,0.870000005,0.660000026,0.730000019,1,0.73777777,1,0.860000014,1
1524,0.870000005,0.579999983,0.730000019,1,0.74222225,1,0.860000014,1
1525,0.870000005,0.670000017,0.730000019,1,0.73888886,1,0.860000014,1
1526,0.870000005,0.660000026,0.74000001,1,0.76222223,1,0.860000014,1
1527,0.870000005,0.560000002,0.74000001,1,0.768888891,1,0.860000014,1
1528,0.870000005,0.550000012,0.720000029,1,0.76444447,1,0.860000014,1
1529,0.870000005,0.670000017,0.74000001,1,0.772222221,1,0.860000014,1
1530,0.870000005,0.680000007,0.720000029,1,0.771111131,1,0.860000014,1
1531,0.870000005,0.569999993,0.74000001,1,0.74555558,1,0.860000014,1
1532,0.870000005,0.579999983,0.74000001,1,0.726666689,1,0.860000014,1
1533,0.870000005,0.689999998,0.730000019,1,0.776666641,1,0.860000014,1
1534,0.870000005,0.550000012,0.74000001,1,0.773333311,1,0.860000014,1
1535,0.889999986,0.579999983,0.730000019,1,0.786666691,1,0.860000014,1
1536,0.889999986,0.680000007,0.730000019,1,0.773333311,1,0.860000014,1
1537,0.879999995,0.680000007,0.730000019,1,0.75999999,1,0.860000014,1
1538,0.889999986,0.680000007,0.730000019,1,0.765555561,1,0.860000014,1
1539,0.889999986,0.49000001,0.730000019,1,0.75333333,1,0.860000014,1
1540,0.889999986,0.680000007,0.730000019,1,0.75555557,1,0.860000014,1
1541,0.889999986,0.680000007,0.730000019,1,0.75999999,1,0.860000014,1
1542,0.889999986,0.569999993,0.730000019,1,0.765555561,1,0.860000014,1
1543,0.889999986,0.569999993,0.730000019,1,0.774444461,1,0.860000014,1
1544,0.889999986,0.579999983,0.730000019,1,0.767777801,1,0.860000014,1
1545,0.889999986,0.560000002,0.730000019,1,0.7588889,1,0.850000024,1
1546,0.889999986,0.579999983,0.730000019,1,0.778888881,1,0.860000014,1
1547,0.889999986,0.550000012,0.730000019,1,0.782222211,1,0.850000024,1
1548,0.889999986,0.579999983,0.730000019,1,0.766666651,1,0.850000024,1
1549,0.889999986,0.680000007,0.730000019,1,0.776666641,1,0.860000014,1
1550,0.889999986,0.680000007,0.720000029,1,0.74666667,1,0.860000014,1
1551,0.889999986,0.680000007,0.730000019,1,0.7588889,1,0.850000024,1
1552,0.889999986,0.589999974,0.730000019,1,0.776666641,1,0.850000024,1
1553,0.889999986,0.600000024,0.75999999,1,0.766666651,0.9911111,0.850000024,1
1554,0.889999986,0.720000029,0.689999998,1,0.772222221,0.785555542,0.860000014,1
1555,0.889999986,0.680000007,0.709999979,1,0.7588889,0.852222204,0.839999974,0.99000001
1556,0.889999986,0.610000014,0.689999998,1,0.781111121,0.893333316,0.810000002,0.922222197
1557,0.889999986,0.589999974,0.74000001,1,0.774444461,0.962222219,0.819999993,0.948888898
1558,0.889999986,0.569999993,0.730000019,1,0.775555551,0.983333349,0.839999974,0.99000001
1559,0.899999976,0.680000007,0.75999999,1,0.76222223,0.98888886,0.850000024,1
1560,0.889999986,0.550000012,0.730000019,1,0.785555542,0.99222225,0.850000024,1
1561,0.899999976,0.579999983,0.74000001,1,0.786666691,0.9911111,0.850000024,1
1562,0.899999976,0.589999974,0.74000001,1,0.779999971,0.99777776,0.850000024,1
1563,0.899999976,0.680000007,0.730000019,1,0.784444451,1,0.850000024,1
1564,0.889999986,0.680000007,0.720000029,1,0.790000021,0.99777776,0.850000024,1
1565,0.889999986,0.680000007,0.730000019,1,0.76444447,0.99888891,0.850000024,1
1566,0.889999986,0.569999993,0.720000029,1,0.774444461,1,0.850000024,1
1567,0.889999986,0.569999993,0.720000029,1,0.782222211,1,0.850000024,1
1568,0.889999986,0.680000007,0.730000019,1,0.765555561,1,0.850000024,1
1569,0.889999986,0.680000007,0.730000019,1,0.767777801,1,0.850000024,1
1570,0.889999986,0.689999998,0.74000001,1,0.771111131,1,0.850000024,1
1571,0.879999995,0.579999983,0.74000001,1,0.784444451,1,0.850000024,1
1572,0.860000014,0.680000007,0.74000001,0.939999998,0.772222221,1,0.850000024,1
1573,0.879999995,0.569999993,0.74000001,0.951111138,0.782222211,1,0.850000024,1
1574,0.889999986,0.589999974,0.74000001,0.978888869,0.74444443,1,0.850000024,1
1575,0.889999986,0.680000007,0.74000001,0.99888891,0.75999999,1,0.850000024,1
1576,0.889999986,0.610000014,0.75,1,0.7588889,1,0.850000024,1
1577,0.889999986,0.680000007,0.730000019,1,0.768888891,1,0.850000024,1
1578,0.889999986,0.560000002,0.74000001,1,0.788888872,1,0.850000024,1
1579,0.889999986,0.689999998,0.74000001,1,0.773333311,1,0.850000024,1
1580,0.889999986,0.660000026,0.74000001,1,0.75777775,1,0.850000024,1
1581,0.889999986,0.589999974,0.74000001,1,0.76222223,1,0.850000024,1
1582,0.889999986,0.730000019,0.75,1,0.75666666,1,0.850000024,1
1583,0.889999986,0.560000002,0.74000001,1,0.774444461,1,0.850000024,1
1584,0.889999986,0.589999974,0.74000001,1,0.75555557,1,0.850000024,1
1585,0.889999986,0.649999976,0.74000001,1,0.763333321,1,0.850000024,1
1586,0.889999986,0.519999981,0.74000001,1,0.785555542,1,0.850000024,1
1587,0.889999986,0.560000002,0.74000001,1,0.734444439,1,0.850000024,1
1588,0.889999986,0.560000002,0.74000001,1,0.768888891,1,0.850000024,1
1589,0.889999986,0.589999974,0.74000001,1,0.75,1,0.850000024,1
1590,0.889999986,0.560000002,0.74000001,1,0.763333321,1,0.850000024,1
1591,0.889999986,0.639999986,0.74000001,1,0.74555558,1,0.850000024,1
1592,0.889999986,0.589999974,0.74000001,1,0.779999971,1,0.850000024,1
1593,0.889999986,0.680000007,0.730000019,1,0.782222211,1,0.839999974,1
1594,0.889999986,0.620000005,0.74000001,1,0.75333333,1,0.839999974,1
1595,0.889999986,0.670000017,0.74000001,1,0.777777791,1,0.839999974,1
1596,0.889999986,0.730000019,0.74000001,1,0.76111114,1,0.839999974,1
1597,0.889999986,0.660000026,0.74000001,1,0.766666651,1,0.839999974,1
1598,0.889999986,0.660000026,0.730000019,1,0.730000019,1,0.839999974,1
1599,0.889999986,0.730000019,0.74000001,1,0.75999999,1,0.839999974,1
1600,0.889999986,0.550000012,0.730000019,1,0.73555553,1,0.839999974,1
1601,0.889999986,0.660000026,0.730000019,1,0.75666666,1,0.839999974,1
1602,0.889999986,0.550000012,0.730000019,1,0.772222221,1,0.839999974,1
1603,0.889999986,0.660000026,0.730000019,1,0.772222221,1,0.839999974,1
1604,0.889999986,0.670000017,0.74000001,1,0.75999999,1,0.839999974,1
1605,0.889999986,0.550000012,0.730000019,1,0.76222223,1,0.839999974,1
1606,0.889999986,0.550000012,0.74000001,1,0.74666667,1,0.839999974,1
1607,0.889999986,0.620000005,0.49000001,1,0.75222224,0.948888898,0.839999974,1
1608,0.889999986,0.629999995,0.670000017,1,0.75444442,0.732222199,0.839999974,1
1609,0.889999986,0.670000017,0.75,1,0.765555561,0.835555553,0.839999974,1
1610,0.889999986,0.730000019,0.769999981,1,0.773333311,0.891111135,0.839999974,1
1611,0.889999986,0.680000007,0.699999988,1,0.76222223,0.941111088,0.839999974,1
1612,0.889999986,0.689999998,0.779999971,1,0.734444439,0.962222219,0.839999974,1
1613,0.889999986,0.560000002,0.769999981,1,0.786666691,0.965555549,0.839999974,1
1614,0.889999986,0.680000007,0.74000001,1,0.793333352,0.981111109,0.839999974,1
1615,0.889999986,0.639999986,0.75,1,0.733333349,0.9911111,0.839999974,1
1616,0.889999986,0.680000007,0.75,1,0.75444442,0.99888891,0.839999974,1
1617,0.889999986,0.680000007,0.769999981,1,0.76111114,1,0.839999974,1
1618,0.889999986,0.569999993,0.769999981,1,0.787777781,1,0.839999974,1
1619,0.889999986,0.639999986,0.75999999,1,0.774444461,1,0.839999974,1
1620,0.889999986,0.569999993,0.75999999,1,0.767777801,1,0.839999974,1
1621,0.889999986,0.689999998,0.75999999,1,0.771111131,1,0.839999974,1
1622,0.889999986,0.689999998,0.75999999,1,0.777777791,1,0.839999974,1
1623,0.889999986,0.569999993,0.75999999,1,0.76111114,1,0.839999974,1
1624,0.889999986,0.680000007,0.75999999,1,0.767777801,1,0.839999974,1
1625,0.889999986,0.569999993,0.75999999,1,0.769999981,1,0.839999974,1
1626,0.889999986,0.689999998,0.75999999,1,0.75444442,1,0.839999974,1
1627,0.889999986,0.660000026,0.75,1,0.75444442,1,0.839999974,1
1628,0.889999986,0.569999993,0.75999999,1,0.75666666,1,0.839999974,1
1629,0.889999986,0.589999974,0.75999999,1,0.7411111,1,0.839999974,1
1630,0.889999986,0.629999995,0.75999999,1,0.73777777,1,0.839999974,1
1631,0.889999986,0.620000005,0.75,1,0.74777776,1,0.839999974,1
1632,0.889999986,0.620000005,0.75999999,1,0.734444439,1,0.839999974,1
1633,0.889999986,0.660000026,0.75,1,0.722222209,1,0.839999974,1
1634,0.889999986,0.660000026,0.75,1,0.75222224,1,0.839999974,1
1635,0.889999986,0.660000026,0.74000001,1,0.76222223,1,0.839999974,1
1636,0.889999986,0.660000026,0.75,1,0.73555553,1,0.839999974,1
1637,0.889999986,0.660000026,0.75,1,0.74666667,1,0.860000014,0.981111109
1638,0.889999986,0.569999993,0.75,1,0.75333333,1,0.860000014,0.904444456
1639,0.889999986,0.660000026,0.74000001,1,0.74000001,1,0.870000005,0.966666639
1640,0.889999986,0.660000026,0.75,1,0.74222225,1,0.850000024,0.99444443
1641,0.889999986,0.660000026,0.74000001,1,0.74555558,1,0.860000014,0.99555558
1642,0.889999986,0.660000026,0.75,1,0.7411111,1,0.870000005,0.99888891
1643,0.889999986,0.660000026,0.75,1,0.73888886,1,0.860000014,1
1644,0.889999986,0.699999988,0.74000001,1,0.75111109,1,0.860000014,1
1645,0.889999986,0.660000026,0.74000001,1,0.732222199,1,0.860000014,1
1646,0.889999986,0.620000005,0.75,1,0.726666689,1,0.860000014,1
1647,0.889999986,0.660000026,0.75,1,0.74444443,1,0.860000014,1
1648,0.889999986,0.569999993,0.74000001,1,0.74000001,1,0.860000014,1
1649,0.879999995,0.660000026,0.75,1,0.721111119,1,0.860000014,1
1650,0.889999986,0.620000005,0.75,1,0.731111109,1,0.860000014,1
1651,0.889999986,0.660000026,0.74000001,1,0.75111109,1,0.860000014,1
1652,0.879999995,0.569999993,0.74000001,1,0.73888886,1,0.850000024,1
1653,0.879999995,0.660000026,0.74000001,1,0.717777789,1,0.850000024,1
1654,0.889999986,0.660000026,0.730000019,1,0.73777777,1,0.850000024,1
1655,0.889999986,0.660000026,0.730000019,1,0.767777801,1,0.850000024,1
1656,0.889999986,0.620000005,0.730000019,1,0.75999999,1,0.850000024,1
1657,0.889999986,0.569999993,0.730000019,1,0.767777801,1,0.850000024,1
1658,0.879999995,0.569999993,0.730000019,1,0.763333321,1,0.850000024,1
1659,0.879999995,0.660000026,0.730000019,1,0.74777776,1,0.850000024,1
1660,0.879999995,0.610000014,0.730000019,1,0.772222221,1,0.850000024,1
1661,0.899999976,0.660000026,0.639999986,1,0.767777801,0.839999974,0.850000024,1
1662,0.879999995,0.529999971,0.699999988,1,0.728888869,0.829999983,0.850000024,1
1663,0.870000005,0.569999993,0.790000021,0.945555568,0.76222223,0.893333316,0.850000024,1
1664,0.850000024,0.660000026,0.75,0.944444418,0.7411111,0.939999998,0.850000024,1
1665,0.860000014,0.569999993,0.75999999,0.965555549,0.75,0.957777798,0.850000024,1
1666,0.860000014,0.660000026,0.75999999,0.98888886,0.75333333,0.984444439,0.850000024,1
1667,0.860000014,0.660000026,0.75,0.986666679,0.76111114,1,0.850000024,1
1668,0.879999995,0.649999976,0.74000001,0.99666667,0.76111114,0.99888891,0.850000024,1
1669,0.870000005,0.610000014,0.75,0.99333334,0.7588889,1,0.850000024,1
1670,0.860000014,0.660000026,0.75999999,1,0.766666651,1,0.850000024,1
1671,0.870000005,0.569999993,0.75999999,0.99888891,0.75,1,0.850000024,1
1672,0.870000005,0.660000026,0.769999981,0.99888891,0.75333333,1,0.850000024,1
1673,0.879999995,0.660000026,0.769999981,0.99888891,0.74666667,1,0.850000024,1
1674,0.870000005,0.569999993,0.769999981,0.99888891,0.777777791,1,0.850000024,1
1675,0.879999995,0.660000026,0.769999981,1,0.766666651,1,0.850000024,1
1676,0.870000005,0.550000012,0.75999999,0.99888891,0.766666651,1,0.850000024,1
1677,0.879999995,0.620000005,0.75999999,0.99666667,0.74555558,1,0.850000024,1
1678,0.870000005,0.569999993,0.75999999,0.99222225,0.75555557,1,0.850000024,1
1679,0.870000005,0.629999995,0.769999981,0.99333334,0.75555557,1,0.850000024,1
1680,0.879999995,0.660000026,0.75999999,1,0.74777776,1,0.850000024,1
1681,0.879999995,0.579999983,0.75999999,1,0.734444439,1,0.850000024,1
1682,0.879999995,0.649999976,0.75999999,1,0.74222225,1,0.850000024,1
1683,0.879999995,0.660000026,0.75999999,1,0.7588889,1,0.850000024,1
1684,0.879999995,0.629999995,0.75999999,1,0.722222209,1,0.850000024,1
1685,0.879999995,0.680000007,0.769999981,1,0.74555558,1,0.850000024,1
1686,0.879999995,0.639999986,0.75999999,1,0.73555553,1,0.850000024,1
1687,0.879999995,0.639999986,0.769999981,1,0.74333334,1,0.850000024,1
1688,0.879999995,0.550000012,0.75999999,1,0.725555539,1,0.850000024,1
1689,0.879999995,0.610000014,0.75999999,1,0.715555549,1,0.850000024,1
1690,0.879999995,0.649999976,0.75999999,1,0.711111128,1,0.850000024,1
1691,0.879999995,0.649999976,0.75999999,1,0.727777779,1,0.850000024,1
1692,0.879999995,0.620000005,0.75999999,1,0.734444439,1,0.850000024,1
1693,0.879999995,0.620000005,0.75999999,1,0.74000001,1,0.850000024,1
1694,0.879999995,0.639999986,0.769999981,1,0.73888886,1,0.850000024,1
1695,0.879999995,0.560000002,0.769999981,1,0.73555553,1,0.850000024,1
1696,0.879999995,0.660000026,0.769999981,1,0.74333334,1,0.850000024,1
1697,0.879999995,0.629999995,0.75,1,0.731111109,1,0.850000024,1
1698,0.879999995,0.660000026,0.75,1,0.720000029,1,0.839999974,1
1699,0.879999995,0.649999976,0.75,1,0.728888869,1,0.839999974,1
1700,0.879999995,0.649999976,0.75,1,0.724444449,1,0.839999974,1
1701,0.879999995,0.569999993,0.75,1,0.7411111,1,0.839999974,1
1702,0.879999995,0.649999976,0.75,1,0.732222199,1,0.839999974,1
1703,0.879999995,0.629999995,0.75,1,0.73777777,1,0.839999974,1
1704,0.879999995,0.579999983,0.75,1,0.7411111,1,0.839999974,1
1705,0.879999995,0.649999976,0.75,1,0.74777776,1,0.839999974,1
1706,0.879999995,0.579999983,0.75999999,1,0.75111109,1,0.829999983,1
1707,0.879999995,0.649999976,0.75,1,0.7588889,1,0.829999983,1
1708,0.879999995,0.569999993,0.75999999,1,0.74666667,1,0.829999983,1
1709,0.879999995,0.579999983,0.75,1,0.74444443,1,0.829999983,1
1710,0.879999995,0.550000012,0.75999999,1,0.75555557,1,0.839999974,1
