Model,Label,Split,Metric,Type,Score
Combined_dense_LSwFW_ones_stacked,BindingClass,9,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,9,Sensitivity,Test,0.4314159292035398
Combined_dense_LSwFW_ones_stacked,BindingClass,9,Specificity,Test,0.9434402332361516
Combined_dense_LSwFW_ones_stacked,BindingClass,9,Model Score,TrainTest,0.7542735848448101
Combined_dense_LSwFW_ones_stacked,BindingClass,10,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,10,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,10,Sensitivity,Test,0.42920353982300885
Combined_dense_LSwFW_ones_stacked,BindingClass,10,Specificity,Test,0.9448979591836735
Combined_dense_LSwFW_ones_stacked,BindingClass,10,Model Score,TrainTest,0.7535649268556981
Combined_dense_LSwFW_ones_stacked,BindingClass,11,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,11,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,11,Sensitivity,Test,0.42920353982300885
Combined_dense_LSwFW_ones_stacked,BindingClass,11,Specificity,Test,0.9446064139941691
Combined_dense_LSwFW_ones_stacked,BindingClass,11,Model Score,TrainTest,0.7535219239402461
Combined_dense_LSwFW_ones_stacked,BindingClass,12,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,12,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,12,Sensitivity,Test,0.4247787610619469
Combined_dense_LSwFW_ones_stacked,BindingClass,12,Specificity,Test,0.9446064139941691
Combined_dense_LSwFW_ones_stacked,BindingClass,12,Model Score,TrainTest,0.7516745788075028
Combined_dense_LSwFW_ones_stacked,BindingClass,13,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,13,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,13,Sensitivity,Test,0.4336283185840708
Combined_dense_LSwFW_ones_stacked,BindingClass,13,Specificity,Test,0.9422740524781341
Combined_dense_LSwFW_ones_stacked,BindingClass,13,Model Score,TrainTest,0.7550252457493744
Combined_dense_LSwFW_ones_stacked,BindingClass,14,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,14,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,14,Sensitivity,Test,0.4336283185840708
Combined_dense_LSwFW_ones_stacked,BindingClass,14,Specificity,Test,0.9446064139941691
Combined_dense_LSwFW_ones_stacked,BindingClass,14,Model Score,TrainTest,0.7553692690729895
Combined_dense_LSwFW_ones_stacked,BindingClass,15,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,15,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,15,Sensitivity,Test,0.4424778761061947
Combined_dense_LSwFW_ones_stacked,BindingClass,15,Specificity,Test,0.9422740524781341
Combined_dense_LSwFW_ones_stacked,BindingClass,15,Model Score,TrainTest,0.7587199360148611
Combined_dense_LSwFW_ones_stacked,BindingClass,16,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,16,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,16,Sensitivity,Test,0.4358407079646018
Combined_dense_LSwFW_ones_stacked,BindingClass,16,Specificity,Test,0.943731778425656
Combined_dense_LSwFW_ones_stacked,BindingClass,16,Model Score,TrainTest,0.7561639328930054
Combined_dense_LSwFW_ones_stacked,BindingClass,17,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,17,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,17,Sensitivity,Test,0.42920353982300885
Combined_dense_LSwFW_ones_stacked,BindingClass,17,Specificity,Test,0.9431486880466472
Combined_dense_LSwFW_ones_stacked,BindingClass,17,Model Score,TrainTest,0.7533069093629866
Combined_dense_LSwFW_ones_stacked,BindingClass,18,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,18,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,18,Sensitivity,Test,0.42035398230088494
Combined_dense_LSwFW_ones_stacked,BindingClass,18,Specificity,Test,0.9440233236151604
Combined_dense_LSwFW_ones_stacked,BindingClass,18,Model Score,TrainTest,0.7497412278438556
Combined_dense_LSwFW_ones_stacked,BindingClass,19,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,19,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,19,Sensitivity,Test,0.43805309734513276
Combined_dense_LSwFW_ones_stacked,BindingClass,19,Specificity,Test,0.9454810495626822
Combined_dense_LSwFW_ones_stacked,BindingClass,19,Model Score,TrainTest,0.7573456229520885
